date,portfolio,benchmark
2022-01-25,53116.10464555061,19232.74224792511
2022-01-26,52911.24346329688,19160.04517172187
2022-01-27,53357.978893631545,19155.946816003652
2022-01-28,53571.86368825487,19472.600104419358
2022-01-31,53706.935321491925,19700.48708223906
2022-02-01,53871.91008678198,19853.786614542416
2022-02-02,54447.33869230603,19979.446888453203
2022-02-03,54474.10132514385,19688.8798203733
2022-02-04,54065.11308543282,19676.867322907387
2022-02-07,54256.21041898452,19677.64712762983
2022-02-08,55364.71584271063,19886.054320627445
2022-02-09,55174.161909990864,20057.241171367456
2022-02-10,54243.945868069495,19762.01937004264
2022-02-11,53686.14177401546,19479.659965712686
2022-02-14,53297.755961462164,19383.27303537126
2022-02-15,53411.49938443423,19620.287671276386
2022-02-16,53299.82516261033,19589.68690730871
2022-02-17,52819.102965731014,19240.76153188257
2022-02-18,52728.916893478556,19110.188050127865
2022-02-22,52644.05690731833,18839.582668664807
2022-02-23,52083.07335536588,18578.91541648746
2022-02-24,51600.77431043409,18630.542431945883
2022-02-25,53201.947481075826,19098.73193018864
2022-02-28,52798.242289970825,19005.562789558633
2022-03-01,52390.86041726418,18670.424186388223
2022-03-02,52972.72214936455,19004.86184149352
2022-03-03,53213.92437837781,18950.64131819417
2022-03-04,53552.965814456664,18849.783653474933
2022-03-07,53070.54991877948,18402.622597185626
2022-03-08,53043.20388990653,18299.02904454974
2022-03-09,53028.34337658651,18665.546025947562
2022-03-10,52916.87809922458,18602.640318028898
2022-03-11,53034.8057029623,18473.733778391546
2022-03-14,52864.775181878074,18474.32082239608
2022-03-15,53175.690203717706,18810.27208722948
2022-03-16,53393.057814820924,19101.172105640322
2022-03-17,53779.35014680058,19335.378568359574
2022-03-18,54019.81886108219,19489.120574129036
2022-03-21,54041.078290844634,19375.880223747004
2022-03-22,54320.00910553092,19518.577916565493
2022-03-23,54277.97385025773,19266.819276203216
2022-03-24,54683.15126775258,19462.771498268823
2022-03-25,55380.18988016427,19548.734016604365
2022-03-28,55296.749637586465,19601.811118372494
2022-03-29,55581.36562761828,19791.516140807762
2022-03-30,55758.10009798531,19754.85217607684
2022-03-31,55157.68502203486,19446.17874328993
2022-04-01,55711.5774309621,19524.638926866035
2022-04-04,55533.01542772952,19582.738759613258
2022-04-05,55722.43037486858,19425.334300203573
2022-04-06,56637.87269309886,19344.210513980026
2022-04-07,57050.425067812015,19393.029356252584
2022-04-08,57509.05427487407,19470.162119430377
2022-04-11,57073.36106396296,19238.54478362664
2022-04-12,56948.84175971593,19189.355753157197
2022-04-13,57488.488263860876,19382.385897976354
2022-04-14,57518.96765606079,19318.818670321234
2022-04-18,56981.100353415306,19296.646806836565
2022-04-19,57601.87682729498,19576.750034581928
2022-04-20,58187.674359610486,19716.709649021064
2022-04-21,58315.498032281976,19510.335205412284
2022-04-22,56921.972222127544,18960.0274508786
2022-04-25,57090.11158418935,19093.523009879755
2022-04-26,56412.888665261475,18639.71170882267
2022-04-27,56049.38155970286,18674.33854323935
2022-04-28,56933.4402594075,19018.902707422854
2022-04-29,55790.22230324341,18492.2497596241
2022-05-02,55241.469685369535,18539.515563839886
2022-05-03,55410.38852444067,18577.248474370106
2022-05-04,56612.10155593959,19100.026493646397
2022-05-05,55898.12770980505,18503.889878430415
2022-05-06,55964.293412108775,18448.600409331764
2022-05-09,55356.61755039631,18082.048380530687
2022-05-10,55257.34544840539,18034.40691196125
2022-05-11,55261.37139166695,17851.245896852644
2022-05-12,55564.649150186786,17793.034350507547
2022-05-13,55933.54676970077,18054.549311751143
2022-05-16,56529.395603882556,18069.55507650136
2022-05-17,55573.41266516212,18311.33725448062
2022-05-18,53406.23044965643,17658.32308470596
2022-05-19,52447.31088072623,17525.45728373206
2022-05-20,52813.01617796796,17530.37487250138
2022-05-23,54132.631380861974,17877.114166149444
2022-05-24,54749.07597029392,17904.2430467321
2022-05-25,54763.87544927963,18011.718099278558
2022-05-26,55150.700400814145,18301.579838367947
2022-05-27,55808.40135942065,18624.44856470479
2022-05-31,55322.75010911613,18499.489238859114
2022-06-01,54861.28321029508,18400.296325794527
2022-06-02,55332.27911264439,18644.254728469696
2022-06-03,54881.17307066594,18448.78440819886
2022-06-06,55006.83575766965,18457.802543149104
2022-06-07,55448.74768166308,18606.044297070115
2022-06-08,55001.29940434673,18455.064464769748
2022-06-09,53818.06769163179,18097.23923937935
2022-06-10,52915.026723814095,17603.771801538383
2022-06-13,51217.23199870027,17112.520016721992
2022-06-14,51543.17465646751,17027.335112646186
2022-06-15,52472.8824335536,17197.637016453988
2022-06-16,51937.68703777518,16781.85762408615
2022-06-17,52438.523352652366,16760.385613435246
2022-06-21,53399.281510149296,17120.095731981994
2022-06-22,53707.72911256028,17093.67327562121
2022-06-23,53977.865670803105,17202.588557395215
2022-06-24,55040.68644545444,17664.272381408624
2022-06-27,54985.807783498036,17629.269882638295
2022-06-28,54512.97076693065,17353.78634073458
2022-06-29,54648.128361968294,17399.94815174781
2022-06-30,54416.12377877455,17257.582314028896
2022-07-01,55244.29647333799,17438.05125047492
2022-07-05,54718.19803837287,17365.46698310091
2022-07-06,54526.53803206918,17404.641218090026
2022-07-07,55789.014900140624,17599.152115696736
2022-07-08,55359.546631910234,17573.132704473395
2022-07-11,54800.44411216381,17480.99417654538
2022-07-12,54765.07729466429,17373.04269836091
2022-07-13,53992.80264997785,17256.10156124134
2022-07-14,53384.28615382491,17176.12667270577
2022-07-15,54597.22747909899,17545.156114824495
2022-07-18,54857.58472171267,17424.228335584583
2022-07-19,56981.039603893325,17847.28773074745
2022-07-20,57888.46312586285,17874.085851461878
2022-07-21,58064.05295148054,17964.962672872687
2022-07-22,57355.603558370414,17887.795957522983
2022-07-25,57419.66539314536,17938.684787050333
2022-07-26,56592.11344649932,17810.551480747312
2022-07-27,57775.24740097837,18055.070641874572
2022-07-28,58132.794253822096,18241.265447827504
2022-07-29,59585.38519042811,18418.18364423118
2022-08-01,59768.62069384718,18391.9791389094
2022-08-02,59110.9418331505,18166.426099100256
2022-08-03,59601.017876042155,18399.886709268976
2022-08-04,59039.54491986518,18351.84110033075
2022-08-05,59274.81361559127,18394.82235949852
2022-08-08,59084.43333846683,18411.12378293785
2022-08-09,59230.03490076297,18378.5275074473
2022-08-10,60100.606994700545,18678.590231346814
2022-08-11,60355.521444763035,18693.82051852414
2022-08-12,61182.6474528065,18931.79457709339
2022-08-15,61595.730723201035,19016.68814962963
2022-08-16,61886.14562548385,19151.02922723433
2022-08-17,61561.454056643575,19054.75182002808
2022-08-18,61533.31584883072,19065.24851730318
2022-08-19,60840.286124103295,18901.338383664144
2022-08-22,59763.587972572386,18540.698413699767
2022-08-23,59604.55759724142,18454.33065976408
2022-08-24,59864.772131384496,18487.77464432088
2022-08-25,60791.01460020817,18668.647721135698
2022-08-26,59493.16652924755,18103.189631313366
2022-08-29,59276.92976624083,17999.78007754457
2022-08-30,58465.860768879626,17826.998569956424
2022-08-31,57760.221385692865,17669.73977631652
2022-09-01,57311.07490238963,17751.605034165194
2022-09-02,56613.84794007197,17562.079629671614
2022-09-06,56238.45244725207,17464.990656033722
2022-09-07,56930.76676671344,17709.469293600967
2022-09-08,57313.58306656546,17817.830388310987
2022-09-09,58441.393790285205,18029.34365742215
2022-09-12,59435.06939063778,18158.110007446478
2022-09-13,56408.24063841715,17442.3752238516
2022-09-14,56703.9483084518,17459.26478652681
2022-09-15,55750.593333051336,17362.102432388358
2022-09-16,55009.01428009215,17283.932485120462
2022-09-19,55412.83271347325,17394.54756595237
2022-09-20,55172.34588489122,17218.77826723667
2022-09-21,54125.113783895424,16925.809356802387
2022-09-22,54113.23626287562,16865.752345629604
2022-09-23,52910.162670139776,16593.07259598635
2022-09-26,52409.23160296962,16408.246829223095
2022-09-27,52628.544692520925,16337.692025543862
2022-09-28,53368.22064561764,16645.40822612935
2022-09-29,51618.208242869994,16388.507474570644
2022-09-30,50384.56227597169,16108.072391725704
2022-10-03,52035.65943061925,16537.26617768968
2022-10-04,54201.98520768757,17000.132851562965
2022-10-05,54317.02491238967,16976.32799813285
2022-10-06,53832.256232046806,16781.784243585586
2022-10-07,52090.68542271831,16428.422085953538
2022-10-10,51569.79947078002,16375.76226733042
2022-10-11,51411.55872919287,16396.12261815931
2022-10-12,51426.81965794669,16380.230811245528
2022-10-13,52756.181932401,16844.466524308493
2022-10-14,51797.57395736982,16617.981442619024
2022-10-17,53231.78309361982,16926.953873564962
2022-10-18,53865.30069950197,17116.47927805854
2022-10-19,53726.233768730104,17060.4089090061
2022-10-20,53759.96824520035,17009.81688717507
2022-10-21,54496.92421320594,17429.808539321708
2022-10-24,54730.57112572812,17663.67767078463
2022-10-25,56375.99419264087,17852.72117348344
2022-10-26,54933.25671267576,17854.049689113104
2022-10-27,54833.59489209996,17962.932113946554
2022-10-28,57137.37791477177,18427.53253904965
2022-10-31,56462.74508423206,18355.277936312516
2022-11-01,56320.33236856651,18310.557449758177
2022-11-02,55490.56619075689,18027.12800439757
2022-11-03,55766.39306901545,17944.971415009335
2022-11-04,57520.93953148474,18170.379884280046
2022-11-07,58012.39320534192,18408.01770682431
2022-11-08,58701.19147356316,18595.214649464087
2022-11-09,57757.41287340599,18232.46635914761
2022-11-10,61420.81223609508,18906.179306238842
2022-11-11,62612.621825361886,18924.39738454372
2022-11-14,61796.36734983164,18805.987542181465
2022-11-15,62197.9515529531,18837.514871872718
2022-11-16,61412.40345292359,18815.592721136247
2022-11-17,61661.862258970024,18811.38265182015
2022-11-18,61842.715224887565,18923.181677743287
2022-11-21,61264.98044973897,18897.717548815282
2022-11-22,62163.47132482808,19120.79865146354
2022-11-23,62410.73822461485,19174.607367774635
2022-11-25,62496.03709575067,19260.38807770579
2022-11-28,61100.157401351025,18981.371319461352
2022-11-29,61556.534974985676,18983.09302314629
2022-11-30,63644.37488323272,19396.50562056301
2022-12-01,63256.97941481226,19287.293531092688
2022-12-02,63554.7777102927,19306.845601183988
2022-12-05,61957.232184252876,19036.12412519765
2022-12-06,60520.6638430422,18839.431526738266
2022-12-07,60055.54553283911,18840.318664133178
2022-12-08,60654.266610301966,18943.25069703261
2022-12-09,60571.94973006954,18772.208416831032
2022-12-12,61884.25372225743,19068.61306801573
2022-12-13,62272.77060039232,19126.708519837543
2022-12-14,61849.33006980381,19046.918725400417
2022-12-15,59879.09778978138,18618.42479227021
2022-12-16,59321.16514965689,18460.42671746788
2022-12-19,58518.44731237815,18369.06689903095
2022-12-20,58686.80293059426,18420.768390221292
2022-12-21,60985.713873910165,18716.143523935352
2022-12-22,60043.204367797276,18520.443205080646
2022-12-23,60292.9536628763,18619.384214934333
2022-12-27,60297.96550504826,18640.484942157
2022-12-28,59290.95715922547,18435.332776736763
2022-12-29,60618.48585022664,18628.844823350682
2022-12-30,60752.28031602359,18587.600601106777
2023-01-03,61885.887388107134,18581.500162477572
2023-01-04,63474.93878842598,18656.304463801564
2023-01-05,62919.303135238515,18465.819636643857
2023-01-06,64981.89839393912,18858.648456035935
2023-01-09,66058.0742823976,18795.304655576572
2023-01-10,66419.44082907062,18899.85982133929
2023-01-11,66974.33545809244,19050.65346430986
2023-01-12,68079.02526550448,19172.313953324086
2023-01-13,68163.90311181924,19235.478135841764
2023-01-17,67946.29741461754,19015.796631309313
2023-01-18,66933.17078891241,18671.552274680518
2023-01-19,66654.63228196268,18530.015527094874
2023-01-20,68553.9338138478,18715.587146408667
2023-01-23,70263.96889723129,18858.059221568696
2023-01-24,70040.97102706734,18916.603718244725
2023-01-25,70286.61289491432,18922.14339842184
2023-01-26,71785.71873397638,19037.41868865541
2023-01-27,71013.55435676816,19053.49449443628
2023-01-30,70256.43553808241,18907.143109828376
2023-01-31,71047.41488577481,19114.034502635182
2023-02-01,72238.44740396256,19117.916002545757
2023-02-02,74654.36769213137,19096.03547060065
2023-02-03,73381.57106025732,19024.297817061535
2023-02-06,72254.8631251346,19004.67565216372
2023-02-07,73520.67868318548,19153.653401553103
2023-02-08,72742.24949713878,19037.195261459652
2023-02-09,72170.78696564521,18897.491931156823
2023-02-10,71434.58930215443,18992.479155830722
2023-02-13,72742.08237792848,19203.694522014204
2023-02-14,72608.53669093172,19115.84601529096
2023-02-15,72966.15173680257,19137.592929011156
2023-02-16,71365.90829944274,18895.79432256162
2023-02-17,70633.13634572545,18968.60311236274
2023-02-21,68363.49452855099,18577.697519224323
2023-02-22,68053.67391872806,18530.313430022547
2023-02-23,68377.14657886334,18591.335340016216
2023-02-24,67333.67421071806,18402.366313049322
2023-02-27,67424.90476662843,18442.835111496195
2023-02-28,67259.45387729976,18312.5201043405
2023-03-01,67764.65490945394,18315.402753258284
2023-03-02,69795.7137418965,18507.031001947213
2023-03-03,70333.50723065357,18724.267950102574
2023-03-06,69390.3431477705,18746.963334173375
2023-03-07,68231.77269304966,18424.538176533988
2023-03-08,68591.11387315554,18391.9791389094
2023-03-09,67588.91675267991,18087.185015570358
2023-03-10,66740.8780323716,17893.60068368722
2023-03-13,66237.87574294173,17842.85204377289
2023-03-14,67391.26363878693,18031.412549445588
2023-03-15,67148.71596887131,17873.934709535337
2023-03-16,68888.63667438415,18082.525901400048
2023-03-17,67989.45403229476,17866.874848242005
2023-03-20,68262.22864625057,18081.42081296614
2023-03-21,68668.36164864221,18258.631436140728
2023-03-22,67595.08904913902,17961.15455346268
2023-03-23,68275.50437449003,18003.290294026905
2023-03-24,68470.85530954723,18077.467027786348
2023-03-27,68777.50272239401,18186.56302273339
2023-03-28,69053.45385437523,18165.349486681494
2023-03-29,71216.29126024815,18346.670513119174
2023-03-30,71729.45079101862,18425.979500992882
2023-03-31,73052.60413231832,18658.75997249217
2023-04-03,72905.92924766961,18842.127986326257
2023-04-04,72309.83978752956,18730.666291659454
2023-04-05,72205.46229702808,18775.717538082015
2023-04-06,71904.48328143709,18777.15886254091
2023-04-10,72289.8419041307,18833.924703501707
2023-04-11,72315.61806546268,18889.030173733263
2023-04-12,72071.30242420445,18867.559258313708
2023-04-13,73073.1112261926,19082.43707813742
2023-04-14,72712.93955729752,19002.123763114163
2023-04-17,73307.918844799,19058.598272535397
2023-04-18,73265.27297726544,19052.681832773287
2023-04-19,72561.30025283883,19008.035821950867
2023-04-20,71846.5325736544,18946.1333459504
2023-04-21,71676.96958133526,18958.660602151627
2023-04-24,71322.75698658574,18995.91599181249
2023-04-25,69562.31027529114,18802.69527673813
2023-04-26,69315.39659958052,18674.305686298798
2023-04-27,71063.62244116131,18968.305209435068
2023-04-28,72510.68990446157,19120.83150840409
2023-05-01,71961.13638579681,19094.77814500885
2023-05-02,70600.08710889009,18888.885603194834
2023-05-03,70785.45262933786,18737.31653642723
2023-05-04,70087.5316099029,18576.65923990287
2023-05-05,71336.87441164377,18883.192590628478
2023-05-08,71522.85697867796,18851.965354327604
2023-05-09,70909.92426223625,18820.067836439466
2023-05-10,70198.2541743123,18802.975655964176
2023-05-11,67863.44598641542,18678.590231346814
2023-05-12,67815.52033836037,18673.604738233684
2023-05-15,68631.80957353955,18700.510191620582
2023-05-16,67358.64173827552,18511.836877118658
2023-05-17,68211.21339645056,18740.978990067455
2023-05-18,69138.38635510304,18805.545068715364
2023-05-19,68896.01026522495,18744.26468412268
2023-05-22,69277.47733534093,18665.730024814657
2023-05-23,68311.44551783452,18536.157584515444
2023-05-24,67428.0957848507,18392.833419363757
2023-05-25,66334.07413543036,18373.054636382643
2023-05-26,67785.16073309569,18557.370025335986
2023-05-30,68096.61295179563,18529.018866564787
2023-05-31,68388.0240543008,18453.590283370304
2023-06-01,68983.05013914689,18539.55499216855
2023-06-02,71425.3106400653,18932.753999757515
2023-06-05,70133.30045097406,18820.657070906702
2023-06-06,71235.25322026442,18826.5012253996
2023-06-07,72503.10264879104,18877.94424199093
2023-06-08,72499.02558974455,18972.48242181061
2023-06-09,72151.7712672241,18996.691415609523
2023-06-12,73285.46092353037,19102.981427833398
2023-06-13,74364.58299628072,19184.736067315545
2023-06-14,75428.55224716049,19054.195442501394
2023-06-15,75945.29951788936,19294.609676522326
2023-06-16,75843.66669324784,19233.522052647553
2023-06-20,73857.52745928924,19095.99604227199
2023-06-21,72944.6785519536,19038.60153851529
2023-06-22,72425.70155173604,19035.9050789273
2023-06-23,72060.13934439,18912.9412646045
2023-06-26,73006.19269599848,18905.809118041954
2023-06-27,73850.88662530763,19024.705243124383
2023-06-28,73706.81112019371,18983.165308415508
2023-06-29,73754.42528048622,19134.436472255435
2023-06-30,73859.9232455073,19294.353392386016
2023-07-03,74032.90951932047,19300.44725962711
2023-07-05,72735.65921319119,19227.645041214102
2023-07-06,71525.98132540923,19022.19497286619
2023-07-07,71228.90990043324,18917.118476980042
2023-07-10,72095.79621386327,19034.608325006837
2023-07-11,73421.54068230672,19212.381897096224
2023-07-12,73946.94729255006,19260.611504901543
2023-07-13,74280.3545111542,19287.3658163619
2023-07-14,73579.44815397047,19351.230946944692
2023-07-17,73658.27085159789,19394.02820724537
2023-07-18,74418.27684646669,19599.58998919116
2023-07-19,74634.96814762522,19660.87037378384
2023-07-20,73897.55908544228,19752.817236225303
2023-07-21,74659.49704398893,19754.225703743643
2023-07-24,74384.60000850454,19857.15116525497
2023-07-25,75174.65092951096,19872.197453565204
2023-07-26,75866.25218973075,19918.208122651893
2023-07-27,75490.49211339689,19785.082751847625
2023-07-28,76869.5256533159,19884.09604697053
2023-07-31,76892.69104455897,19940.307700867346
2023-08-01,76523.82293381984,19980.204788548614
2023-08-02,74911.69189087294,19784.97103824975
2023-08-03,75035.6313081966,19747.608315916415
2023-08-04,75994.71486278306,19663.343406176074
2023-08-07,76952.35183728901,19891.856856328977
2023-08-08,77510.93308384082,19802.897785015066
2023-08-09,77050.62110477439,19695.72063539628
2023-08-10,78184.82195958451,19725.32254837117
2023-08-11,77858.21634665637,19784.34237545385
2023-08-14,78087.78573347197,19799.051332507748
2023-08-15,77439.97216765583,19596.48391307762
2023-08-16,76723.48015488994,19495.181584429578
2023-08-17,76003.68002187126,19332.051255512983
2023-08-18,75969.97072424006,19346.536785371125
2023-08-21,75694.30889800879,19325.80624634535
2023-08-22,75263.20391059399,19227.750183423872
2023-08-23,75336.6512434881,19331.015166654233
2023-08-24,74045.71943010963,19121.539027857318
2023-08-25,74620.61136534956,19260.31360197387
2023-08-28,75129.50139671826,19379.80115198624
2023-08-29,76491.43304556826,19543.930331895623
2023-08-30,76471.51452945666,19564.996011715033
2023-08-31,76628.58617344698,19470.604592896485
2023-09-01,77016.63470548987,19535.54085974128
2023-09-05,76318.35218834128,19425.776773669673
2023-09-06,75964.0784184788,19314.310698077465
2023-09-07,76756.98936159757,19346.576213699787
2023-09-08,76508.39617174916,19389.114999401456
2023-09-11,75869.54356529888,19437.973270002676
2023-09-12,75802.09201755229,19428.03075979156
2023-09-13,75867.73729679233,19388.52138400881
2023-09-14,76399.25264216951,19574.456620131383
2023-09-15,75516.8248622256,19412.46971274601
2023-09-18,75714.17420066483,19415.869310861814
2023-09-19,75026.6694127755,19356.109107385353
2023-09-20,74401.53842099344,19313.013944157
2023-09-21,73471.56924902514,19105.27703274665
2023-09-22,73082.16589686323,19045.51025788208
2023-09-25,72921.74878377159,19069.64477594907
2023-09-26,72541.75462879537,18852.070496537373
2023-09-27,72601.19293018722,18813.59720961337
2023-09-28,72725.33608896521,18878.68461838471
2023-09-29,72391.16653044059,18789.61383347292
2023-10-02,71699.6915256723,18748.03447043538
2023-10-03,70665.69114277266,18506.36291082265
2023-10-04,70357.61553846518,18577.675614597287
2023-10-05,70576.23635995484,18572.078982389885
2023-10-06,71354.00611608815,18733.58179751779
2023-10-09,72678.44034120833,18844.090640908576
2023-10-10,73172.72494415412,18919.59808076039
2023-10-11,72960.22293541089,18956.36718770108
2023-10-12,72317.65050902528,18858.946358963607
2023-10-13,72066.52834486825,18880.89917617793
2023-10-16,73195.44933656775,19057.117519747844
2023-10-17,73571.89580791074,19064.468712580736
2023-10-18,72470.4839184882,18877.977098931482
2023-10-19,72426.21550922353,18737.279298561272
2023-10-20,71643.90569431565,18576.402955766564
2023-10-23,71483.95882316555,18469.370376686205
2023-10-24,74656.3115908613,18584.308335663438
2023-10-25,73416.95376319168,18525.176794982875
2023-10-26,73608.24714903522,18384.07375901252
2023-10-27,72900.2449675896,18178.437501334814
2023-10-30,74069.03667911867,18465.19316431066
2023-10-31,75366.00814687916,18534.676831727887
2023-11-01,75706.29687239387,18659.000923389554
2023-11-02,77190.71522999764,18975.54906959549
2023-11-03,78470.9552003519,19100.173254647532
2023-11-06,78171.53982188861,19119.54132587174
2023-11-07,77847.66731993729,19151.359987102558
2023-11-08,77813.39705917604,19128.743459689078
2023-11-09,76857.5582433879,19005.192601361745
2023-11-10,77828.04176238002,19224.53896510056
2023-11-13,77670.52651875393,19255.25144266612
2023-11-14,79908.52292848479,19529.926703832247
2023-11-15,80620.49935604236,19621.6172821374
2023-11-16,80547.1563942969,19595.9669638796
2023-11-17,81127.3334973808,19596.983338574013
2023-11-20,81449.81723377082,19711.242254113167
2023-11-21,81057.63565345459,19676.054661244394
2023-11-22,81462.49018401868,19779.650404342985
2023-11-24,81888.60893133585,19845.324857118856
2023-11-27,81492.5833220691,19813.541243291296
2023-11-28,81999.13738795668,19860.37114542909
2023-11-29,82592.9177817213,19867.90852759178
2023-11-30,83527.27003992557,20159.76577820404
2023-12-01,85059.47269589259,20324.970475300837
2023-12-04,85045.87787981132,20301.94652182451
2023-12-05,85077.27067595221,20257.15155953825
2023-12-06,84556.17024827414,20217.8261826226
2023-12-07,84180.16070817855,20253.12548908925
2023-12-08,83966.50948106157,20326.300086161853
2023-12-11,84389.78775854266,20414.372020080846
2023-12-12,84286.8172845693,20511.389803680875
2023-12-13,86035.78972785154,20798.66460631745
2023-12-14,87622.85419024095,20887.327965166387
2023-12-15,87416.05005077452,20919.18386426316
2023-12-18,87847.47577638915,20919.665766057926
2023-12-19,88790.39296965653,21060.922134417524
2023-12-20,87734.90708479975,20794.044920475797
2023-12-21,88344.51698877639,20974.80628369274
2023-12-22,88899.91246053064,20964.497966210143
2023-12-26,89475.02881889019,21053.860082661493
2023-12-27,89882.54841538382,21116.211603516174
2023-12-28,89765.68536465475,21146.258180419867
2023-12-29,89626.31016738668,21134.72758474873
2024-01-02,90815.08148819822,21149.026925277074
2024-01-03,90997.76493488406,20989.296194476286
2024-01-04,90621.10244579348,20994.98701657994
2024-01-05,90712.71780921912,21009.43749903483
2024-01-08,90925.15650104312,21131.067321571205
2024-01-09,90307.50349263502,21042.550723723405
2024-01-10,90236.22247186667,21138.199468133753
2024-01-11,90262.08039404135,21146.77293915519
2024-01-12,90690.95757301417,21080.581537181297
2024-01-16,89879.29579371653,20950.564432953277
2024-01-17,89342.04132685237,20897.60123524573
2024-01-18,89584.31802370549,21010.839395165058
2024-01-19,90107.11286358035,21232.44631641387
2024-01-22,90269.89595455528,21309.835363727972
2024-01-23,88987.32679361357,21255.801029758422
2024-01-24,88587.1821600579,21200.25308606076
2024-01-25,90227.44767630287,21336.370628917986
2024-01-26,90109.91013522522,21370.184801671672
2024-01-29,90135.10391077102,21495.8056472538
2024-01-30,90183.0990934036,21570.868423176806
2024-01-31,89005.91124228967,21393.10361293823
2024-02-01,89481.14322819587,21600.325765613263
2024-02-02,89437.59639571299,21675.793777136412
2024-02-05,88914.06128703691,21521.97729563503
2024-02-06,89427.06893359742,21601.177855604918
2024-02-07,89671.32215968356,21688.656174131273
2024-02-08,89521.6663011586,21716.115814582154
2024-02-09,89267.0226283027,21685.47781274852
2024-02-12,90114.29707320871,21755.958140695828
2024-02-13,89074.37512015767,21461.76804730436
2024-02-14,89663.19670645084,21546.733905109813
2024-02-15,90720.65463537638,21742.355367307187
2024-02-16,90176.57864422348,21660.97091602193
2024-02-20,90601.96207889084,21624.977232878275
2024-02-21,90205.80352814555,21652.138970401484
2024-02-22,90242.60044725817,21908.333297738314
2024-02-23,90338.72585363813,21943.336891739997
2024-02-26,90103.42398031948,21908.401202082125
2024-02-27,89465.90859107308,21854.108393513558
2024-02-28,88391.89156237464,21840.991902845093
2024-02-29,88701.02344790676,21867.555644050248
2024-03-01,88949.72339029144,21918.57809180251
2024-03-04,88295.94282049092,21863.875666708394
2024-03-05,87692.4729932916,21636.972206642557
2024-03-06,87661.073578949,21679.510992344225
2024-03-07,87851.07007056635,21752.578256744353
2024-03-08,88543.09280492025,21714.07649380521
2024-03-11,89597.20812715897,21740.414617351904
2024-03-12,90213.13225186006,21872.657231686662
2024-03-13,91126.21402663187,21893.87186296991
2024-03-14,91283.75904631933,21816.67776683642
2024-03-15,91591.83666516306,21709.63423544254
2024-03-18,91754.20547272879,21752.06130754633
2024-03-19,92545.72664543339,21931.690201545567
2024-03-20,93522.96154399432,22156.76024432859
2024-03-21,92666.66286728188,22307.740076628954
2024-03-22,92703.34726127023,22136.443702753775
2024-03-25,92015.2753977887,22045.45626297644
2024-03-26,91746.793428282,22027.897513945307
2024-03-27,92866.2213553731,22295.799864432265
2024-03-28,93096.97269626985,22322.319796383348
2024-04-01,94097.98567803763,22187.446436341703
2024-04-02,92693.36490909316,21965.042186668823
2024-04-03,92274.95021647186,21940.87481166128
2024-04-04,91045.62614564518,21643.583023081675
2024-04-05,91201.38148777248,21815.768724814472
2024-04-08,91181.10516233626,21809.466763616547
2024-04-09,92156.97304063594,21804.347652278502
2024-04-10,90779.49131305756,21567.617776524832
2024-04-11,91772.45517788464,21566.25311826056
2024-04-12,91052.76734518583,21299.42190403561
2024-04-15,90083.98120961839,21160.281522647576
2024-04-16,89393.72097491982,21196.09120692414
2024-04-17,89288.7421794847,21170.486888383115
2024-04-18,89288.29325258167,21182.863002657796
2024-04-19,89746.48495673612,21301.19398836273
2024-04-22,90248.05044263796,21443.392255684827
2024-04-23,90776.30466967195,21591.270392797058
2024-04-24,90672.21859170057,21567.28701665661
2024-04-25,90303.01254151198,21356.934692778297
2024-04-26,90177.25136565177,21443.21263774314
2024-04-29,91154.20153110073,21525.324322645956
2024-04-30,90173.05403453011,21205.597815057263
2024-05-01,90212.26764766662,21254.589703883394
2024-05-02,90583.44861528461,21435.36201941385
2024-05-03,93427.5308875685,21687.714275168775
2024-05-06,93235.08261149637,21786.738522605192
2024-05-07,93399.50031372118,21804.678412146728
2024-05-08,94170.11504263832,21901.20115117577
2024-05-09,95096.34435020859,22087.020292775054
2024-05-10,95230.52544813535,22157.158908540623
2024-05-13,95209.93520721357,22111.55347505408
2024-05-14,95540.56857085874,22182.544180811306
2024-05-15,96957.23956435014,22378.74830608781
2024-05-16,95559.35192130943,22357.09120133846
2024-05-17,95735.7472332407,22432.351118904775
2024-05-20,95575.47108175604,22321.982465127014
2024-05-21,95624.60639678182,22359.115188876483
2024-05-22,95009.51302965019,22245.870457569043
2024-05-23,93679.8419665242,21906.17569197538
2024-05-24,93396.68811864014,21908.602724650842
2024-05-28,92900.3070826423,21787.069282473418
2024-05-29,91678.38709839675,21556.417940721916
2024-05-30,92203.17717175967,21371.334794591003
2024-05-31,93072.78939412549,21693.68109557306
2024-06-03,92294.97473209992,21629.031779342426
2024-06-04,92175.55448557188,21707.682533173735
2024-06-05,92009.01519174062,21761.537249201607
2024-06-06,92430.7624764152,21805.749548408734
2024-06-07,92364.15305382403,21756.860611329666
2024-06-10,92531.33709439173,21795.581420539158
2024-06-11,92272.80414973981,21727.944313180968
2024-06-12,92222.19170712438,21708.199482371758
2024-06-13,92326.06178899748,21671.68885003008
2024-06-14,91725.43279790043,21639.197716749295
2024-06-17,92436.78810339427,21745.148207254133
2024-06-18,92632.25693702031,21776.97563033576
2024-06-20,93502.55050120849,21945.14840439578
2024-06-21,94083.3141079048,21953.877398269164
2024-06-24,94108.89641723783,22100.169640384072
2024-06-25,92364.43883408872,21932.474387193415
2024-06-26,92158.62935531381,21941.24499985817
